price,timestamp
1519780,2018-02-12
1496470,2018-02-13
1487000,2018-02-14
1472800,2018-02-15
1456070,2018-02-17
1443370,2018-02-18
1432348,2018-02-19
1438750,2018-02-21
1438290,2018-02-22
1465300,2018-02-24
1494160,2018-02-25
1469460,2018-02-26
1474070,2018-02-27
1473850,2018-02-28
1486080,2018-03-01
1490230,2018-03-03
1485390,2018-03-04
1498310,2018-03-05
1496930,2018-03-06
1498550,2018-03-07
1500620,2018-03-08
1509400,2018-03-10
1519550,2018-03-11
1533640,2018-03-12
1530640,2018-03-13
1519780,2018-03-14
1518630,2018-03-15
1522790,2018-03-17
1533640,2018-03-18
1533410,2018-03-19
1620670,2018-03-25
1595740,2018-03-26
1574270,2018-03-27
1588580,2018-03-28
1591810,2018-03-29
1601970,2018-04-03
1606360,2018-04-04
1606820,2018-04-05
1696860,2018-04-07
1713020,2018-04-08
1578660,2018-04-09
1662460,2018-04-10
1635220,2018-04-11
1653920,2018-04-12
1704940,2018-04-15
1688320,2018-04-16
1691320,2018-04-17
1700780,2018-04-18
1698710,2018-04-19
1694550,2018-04-21
1692240,2018-04-22
1713250,2018-04-23
1712560,2018-04-24
1724560,2018-04-25
1727100,2018-04-26
1756880,2018-04-28
1797290,2018-04-29
1812060,2018-04-30
1867700,2018-05-01
1885010,2018-05-03
1965820,2018-05-05
1865850,2018-05-06
1891940,2018-05-07
1939500,2018-05-08
1995140,2018-05-09
2016380,2018-05-10
1913870,2018-05-12
1839300,2018-05-13
1855500,2018-05-14
1853400,2018-05-15
1864500,2018-05-16
1851800,2018-05-17
1830800,2018-05-19
1893600,2018-05-20
1872300,2018-05-21
1873500,2018-05-22
1905800,2018-05-23
1898600,2018-05-24
1910400,2018-05-26
1930000,2018-05-27
1980800,2018-05-28
1969100,2018-05-29
1969100,2018-05-30
1957700,2018-05-31
1970400,2018-06-02
1990100,2018-06-03
1982000,2018-06-07
2035100,2018-06-09
2046600,2018-06-10
2103000,2018-06-11
2119800,2018-06-12
2091400,2018-06-13
2063500,2018-06-14
2119800,2018-06-17
2173400,2018-06-18
2196700,2018-06-19
2209400,2018-06-20
2240300,2018-06-21
2578800,2018-06-23
2360400,2018-06-24
2391800,2018-06-25
2392900,2018-06-26
2432200,2018-06-27
2447400,2018-06-28
2448300,2018-06-30
2439800,2018-07-01
2402200,2018-07-02
2336400,2018-07-03
2278700,2018-07-04
2374200,2018-07-05
2351400,2018-07-07
2341000,2018-07-08
2259700,2018-07-10
2292500,2018-07-11
2282300,2018-07-12
2351400,2018-07-14
2306800,2018-07-15
2365500,2018-07-16
2377000,2018-07-17
2428700,2018-07-18
2405600,2018-07-19
2679200,2018-07-21
2754500,2018-07-22
2693100,2018-07-23
2687300,2018-07-24
2771500,2018-07-25
2772700,2018-07-26
3197500,2018-07-28
3287500,2018-07-29
2985100,2018-07-30
2955100,2018-07-31
3024300,2018-08-01
2998200,2018-08-02
2800400,2018-08-04
2758900,2018-08-05
2594900,2018-08-06
2883500,2018-08-07
2945900,2018-08-08
3054400,2018-08-09
2957250,2018-08-11
2971200,2018-08-12
2959700,2018-08-13
2900800,2018-08-14
2957400,2018-08-15
2930800,2018-08-16
2910600,2018-08-18
2913500,2018-08-19
2952800,2018-08-20
2956200,2018-08-21
2938900,2018-08-23
2958600,2018-08-25
3036500,2018-08-26
3077400,2018-08-27
3106300,2018-08-28
3113200,2018-08-29
3310600,2018-09-01
3453800,2018-09-02
3601500,2018-09-03
3714600,2018-09-04
3583000,2018-09-05
3543800,2018-09-06
3442200,2018-09-08
3673100,2018-09-09
3728500,2018-09-10
3716900,2018-09-11
3747000,2018-09-12
3752700,2018-09-13
3917800,2018-09-15
3943200,2018-09-16
4021700,2018-09-17
4018790,2018-09-18
4196000,2018-09-22
4522700,2018-09-23
4899000,2018-09-24
5490000,2018-09-25
4889700,2018-09-26
4885970,2018-09-27
4815900,2018-09-29
4259500,2018-09-30
3624600,2018-10-01
4030900,2018-10-02
3772010,2018-10-03
3768378,2018-10-04
3779300,2018-10-06
4063200,2018-10-07
4236400,2018-10-08
4241000,2018-10-09
4226360,2018-10-10
4226360,2018-10-11
4111050,2018-10-13
4096219,2018-10-14
4097792,2018-10-15
4098021,2018-10-16
4087980,2018-10-17
4087980,2018-10-18
3933460,2018-10-20
4074140,2018-10-21
4051080,2018-10-22
4009570,2018-10-23
4034940,2018-10-24
4205457,2018-10-25
4081480,2018-10-27
4179516,2018-10-28
4081738,2018-10-29
4159600,2018-10-31
4068432,2018-11-01
4076544,2018-11-03
4210598,2018-11-04
4115845,2018-11-05
4113052,2018-11-06
4081700,2018-11-10
3984700,2018-11-11
3860100,2018-11-12
3638500,2018-11-13
3439900,2018-11-14
3730110,2018-11-15
3695230,2018-11-17
3739150,2018-11-18
3680790,2018-11-19
3728290,2018-11-20
3716540,2018-11-21
3684690,2018-11-22
3647800,2018-11-24
3518400,2018-11-26
3324500,2018-11-27
3323100,2018-11-28
3336650,2018-11-29
3569200,2018-12-01
3403000,2018-12-02
3396000,2018-12-03
3386800,2018-12-04
3384500,2018-12-05
3387140,2018-12-06
3384500,2018-12-08
3243700,2018-12-09
3173220,2018-12-10
3169800,2018-12-11
3151300,2018-12-12
3097230,2018-12-13
3035900,2018-12-15
3010500,2018-12-16
3059000,2018-12-17
3047400,2018-12-18
3026700,2018-12-19
3030820,2018-12-20
3063600,2018-12-22
3139800,2018-12-23
3386800,2018-12-24
3398400,2018-12-25
3289800,2018-12-26
3219470,2018-12-27
3354500,2018-12-29
3391400,2018-12-30
3317500,2018-12-31
3312900,2019-01-01
3349600,2019-01-02
3330310,2019-01-03
3370600,2019-01-05
3446800,2019-01-06
3423700,2019-01-07
3444500,2019-01-08
3497600,2019-01-09
3538510,2019-01-10
3497600,2019-01-12
3532300,2019-01-13
3573000,2019-01-14
3610700,2019-01-15
3615360,2019-01-16
3617651,2019-01-17
3617700,2019-01-19
3696200,2019-01-20
3659200,2019-01-21
3638400,2019-01-22
3656900,2019-01-23
3699150,2019-01-24
3733100,2019-01-26
3728500,2019-01-27
3772300,2019-01-28
3758500,2019-01-29
3730800,2019-01-30
3697880,2019-01-31
3636100,2019-02-02
3647700,2019-02-03
3716900,2019-02-04
3705400,2019-02-05
3675400,2019-02-06
3706650,2019-02-07
3776910,2019-02-10
3818500,2019-02-12
3786200,2019-02-13
3849700,2019-02-14
3940900,2019-02-16
4151000,2019-02-17
4221400,2019-02-18
4389900,2019-02-19
4238700,2019-02-20
4285760,2019-02-21
4368000,2019-02-23
4227200,2019-02-24
4326400,2019-02-25
4284900,2019-02-26
4268700,2019-02-27
4265000,2019-02-28
4097900,2019-03-02
4017100,2019-03-03
4176400,2019-03-04
4130200,2019-03-05
4116300,2019-03-06
4159130,2019-03-07
4178000,2019-03-09
4107100,2019-03-10
4086300,2019-03-11
4213300,2019-03-12
4201800,2019-03-13
4173940,2019-03-14
4151600,2019-03-16
4160200,2019-03-17
4298700,2019-03-18
4288300,2019-03-19
4280000,2019-03-25
4331000,2019-03-26
4329000,2019-03-27
4328300,2019-03-28
4285000,2019-03-30
4283200,2019-03-31
4315300,2019-04-04
4380000,2019-04-06
4518000,2019-04-07
4567000,2019-04-08
4419000,2019-04-09
4423000,2019-04-10
4371600,2019-04-11
4356000,2019-04-13
4403000,2019-04-14
4243000,2019-04-15
4301000,2019-04-16
4287000,2019-04-17
4286800,2019-04-18
4376100,2019-04-20
4382000,2019-04-22
4393000,2019-04-23
4391000,2019-04-24
4396200,2019-04-25
4460000,2019-04-27
4446000,2019-04-28
4435000,2019-04-29
4509000,2019-04-30
4543000,2019-05-01
4550200,2019-05-02
4567000,2019-05-04
4661000,2019-05-05
4650000,2019-05-06
4703000,2019-05-07
4721000,2019-05-08
4708500,2019-05-09
4523000,2019-05-11
4585000,2019-05-12
4647000,2019-05-13
4578000,2019-05-14
4518000,2019-05-15
4495700,2019-05-16
4338000,2019-05-18
4181000,2019-05-19
4246000,2019-05-20
4403000,2019-05-21
4278000,2019-05-22
4280900,2019-05-23
4331000,2019-05-25
4290800,2019-05-26
4190000,2019-05-28
4193000,2019-05-29
4198200,2019-05-30
4119000,2019-06-01
4116000,2019-06-02
4116900,2019-06-03
4093000,2019-06-08
4151000,2019-06-09
4121000,2019-06-10
4142000,2019-06-11
4176000,2019-06-12
4246100,2019-06-13
4352000,2019-06-15
4289000,2019-06-16
4250000,2019-06-17
4285000,2019-06-18
4361000,2019-06-19
4348500,2019-06-20
4382000,2019-06-22
4396000,2019-06-23
4398000,2019-06-24
4370000,2019-06-25
4363000,2019-06-26
4337900,2019-06-27
4283000,2019-06-30
4269000,2019-07-01
4329000,2019-07-02
4375000,2019-07-03
4375900,2019-07-04
4331000,2019-07-06
4299000,2019-07-07
4285000,2019-07-08
4301000,2019-07-09
4299000,2019-07-10
4292100,2019-07-11
4176000,2019-07-13
4098000,2019-07-14
3948000,2019-07-15
3952000,2019-07-16
3932000,2019-07-17
3937400,2019-07-18
4026000,2019-07-20
4084000,2019-07-21
4172000,2019-07-22
4033000,2019-07-23
3969000,2019-07-24
4075500,2019-07-25
4047000,2019-07-27
4082000,2019-07-28
4084000,2019-07-29
4031000,2019-07-30
4049000,2019-07-31
4058400,2019-08-01
4075000,2019-08-03
4142000,2019-08-04
4144000,2019-08-05
4211000,2019-08-06
4181000,2019-08-07
4146700,2019-08-08
4105000,2019-08-10
4160000,2019-08-11
4156000,2019-08-13
4160000,2019-08-14
4167000,2019-08-15
4172000,2019-08-17
4144000,2019-08-18
4149000,2019-08-19
4135000,2019-08-21
4168600,2019-08-22
4119000,2019-08-24
4036000,2019-08-25
4079000,2019-08-26
4077000,2019-08-27
4091000,2019-08-28
4117800,2019-08-29
4112000,2019-08-31
4119000,2019-09-01
4135000,2019-09-02
4128000,2019-09-03
4142000,2019-09-04
4138100,2019-09-05
4146000,2019-09-07
4131600,2019-09-08
4109000,2019-09-11
4062700,2019-09-12
4040000,2019-09-14
4079000,2019-09-15
4075000,2019-09-16
4096000,2019-09-17
4096000,2019-09-18
4097300,2019-09-19
4089000,2019-09-21
4077000,2019-09-22
4093000,2019-09-23
4089000,2019-09-24
4084000,2019-09-25
4079400,2019-09-26
4098000,2019-09-28
4082000,2019-09-29
4056000,2019-09-30
4084000,2019-10-01
4093000,2019-10-02
4092200,2019-10-03
4075000,2019-10-05
4077000,2019-10-06
4084000,2019-10-07
4082000,2019-10-08
4086000,2019-10-09
4062900,2019-10-10
4049000,2019-10-12
4052000,2019-10-13
4061000,2019-10-14
4049000,2019-10-15
4049000,2019-10-16
4037700,2019-10-17
4031000,2019-10-20
4010000,2019-10-21
3959000,2019-10-22
3934000,2019-10-23
3943600,2019-10-24
3995500,2019-10-26
3995400,2019-10-28
4024000,2019-10-30
4032300,2019-10-31
4070000,2019-11-02
4066000,2019-11-03
4082000,2019-11-04
4080300,2019-11-05
4047800,2019-11-07
4068000,2019-11-09
4063000,2019-11-10
4070000,2019-11-11
4119000,2019-11-12
4116000,2019-11-13
4140800,2019-11-14
4259000,2019-11-16
4264000,2019-11-17
4225000,2019-11-18
4234000,2019-11-19
4239000,2019-11-20
4230100,2019-11-21
4236000,2019-11-23
4287000,2019-11-24
4257000,2019-11-25
4313000,2019-11-26
4352000,2019-11-27
4353800,2019-11-28
4428000,2019-11-30
4414000,2019-12-01
4453000,2019-12-02
4500000,2019-12-03
4548000,2019-12-04
4579500,2019-12-05
4668000,2019-12-07
4765000,2019-12-08
4638000,2019-12-09
4576000,2019-12-10
4495000,2019-12-11
4390200,2019-12-12
4474000,2019-12-14
4532000,2019-12-15
4585000,2019-12-16
4511000,2019-12-17
4564000,2019-12-18
4630900,2019-12-19
4613000,2019-12-21
4638000,2019-12-22
4638000,2019-12-23
4682000,2019-12-24
4705000,2019-12-25
4699300,2019-12-26
4663000,2019-12-28
4694000,2019-12-29
4772000,2019-12-30
4754000,2019-12-31
4784000,2020-01-01
4833700,2020-01-02
5019000,2020-01-04
5035000,2020-01-05
5065000,2020-01-06
5035000,2020-01-07
4814000,2020-01-08
4809800,2020-01-09
4892000,2020-01-11
4908000,2020-01-12
4922000,2020-01-13
4959000,2020-01-14
4987000,2020-01-15
4936400,2020-01-16
4975000,2020-01-18
4977000,2020-01-19
4934000,2020-01-20
4971000,2020-01-21
4998000,2020-01-22
5007700,2020-01-23
5056000,2020-01-25
5111000,2020-01-26
5116000,2020-01-27
5116000,2020-01-28
5144000,2020-01-30
5098000,2020-02-01
5100000,2020-02-02
5040000,2020-02-03
5070000,2020-02-04
5077000,2020-02-05
5077000,2020-02-06
5169000,2020-02-08
5192000,2020-02-09
5192000,2020-02-10
5174000,2020-02-12
5174000,2020-02-13
5333000,2020-02-15
5365000,2020-02-16
5409000,2020-02-17
5483000,2020-02-18
5485000,2020-02-19
5485000,2020-02-20
5986000,2020-02-22
6286000,2020-02-23
6289000,2020-02-24
6250000,2020-02-25
6208000,2020-02-26
6208000,2020-02-27
5993000,2020-02-29
5929000,2020-03-01
5989000,2020-03-02
5982000,2020-03-03
5989000,2020-03-04
5989000,2020-03-05
6030000,2020-03-07
6079000,2020-03-09
5929000,2020-03-10
5915000,2020-03-11
5915000,2020-03-12
5975000,2020-03-14
5889000,2020-03-15
6095000,2020-03-16
6026000,2020-03-17
6026000,2020-03-18
6178000,2020-03-24
6176000,2020-03-25
6176000,2020-03-26
6374000,2020-03-28
6388000,2020-03-29
6390000,2020-03-30
6372000,2020-04-02
6543000,2020-04-04
6534000,2020-04-05
6483000,2020-04-06
6326000,2020-04-07
6326000,2020-04-08
6437000,2020-04-11
6411000,2020-04-12
6400000,2020-04-13
6363000,2020-04-14
6291000,2020-04-15
6291000,2020-04-16
6104000,2020-04-18
6116000,2020-04-19
6268000,2020-04-20
6545000,2020-04-21
6457000,2020-04-22
6457000,2020-04-23
6370000,2020-04-25
6379000,2020-04-26
6383000,2020-04-27
6407000,2020-04-28
6400000,2020-04-29
6400000,2020-04-30
6393000,2020-05-02
6460000,2020-05-03
6453000,2020-05-04
6480000,2020-05-05
6517000,2020-05-06
6517000,2020-05-07
6665000,2020-05-09
6753000,2020-05-10
6873000,2020-05-11
6901000,2020-05-12
6843000,2020-05-13
6843000,2020-05-14
7152000,2020-05-16
7210000,2020-05-17
7408000,2020-05-18
7425000,2020-05-19
7367000,2020-05-20
7367000,2020-05-21
7293000,2020-05-23
6974000,2020-05-26
7196000,2020-05-27
7196000,2020-05-28
7194000,2020-05-30
7265000,2020-05-31
7328000,2020-06-01
7226400,2020-06-02
7127000,2020-06-06
7099000,2020-06-07
7282000,2020-06-08
7346000,2020-06-09
7404000,2020-06-10
7404000,2020-06-11
7418000,2020-06-13
7402000,2020-06-14
7563000,2020-06-15
7563000,2020-06-16
7658000,2020-06-18
8027000,2020-06-20
8214000,2020-06-21
8445000,2020-06-22
8355000,2020-06-23
8124000,2020-06-24
8124000,2020-06-25
8556000,2020-06-27
8570000,2020-06-28
8741000,2020-06-29
8655000,2020-06-30
8891000,2020-07-01
9033800,2020-07-02
9297000,2020-07-04
9292000,2020-07-05
9385000,2020-07-06
9590000,2020-07-07
9664000,2020-07-08
9664000,2020-07-09
9664000,2020-07-11
9867000,2020-07-12
9955000,2020-07-13
10183000,2020-07-14
10370000,2020-07-15
10370000,2020-07-16
10585000,2020-07-18
9796000,2020-07-19
9500000,2020-07-20
9664000,2020-07-21
9523000,2020-07-22
9523000,2020-07-23
10170000,2020-07-25
10631000,2020-07-26
10650000,2020-07-27
10747000,2020-07-28
10844000,2020-07-29
10844000,2020-07-30
10689000,2020-08-01
10756000,2020-08-02
10788000,2020-08-03
11100000,2020-08-04
11287000,2020-08-05
11287000,2020-08-06
10352000,2020-08-09
10317000,2020-08-10
10137000,2020-08-11
10250000,2020-08-12
10250000,2020-08-13
10387000,2020-08-15
10684000,2020-08-16
10594000,2020-08-17
10479000,2020-08-18
10521000,2020-08-19
10521000,2020-08-20
10405000,2020-08-22
10500000,2020-08-23
10530000,2020-08-24
10597000,2020-08-25
10613000,2020-08-26
10613000,2020-08-27
11162000,2020-08-31
11065000,2020-09-01
11061000,2020-09-02
11061000,2020-09-03
10975000,2020-09-05
11005000,2020-09-06
11222000,2020-09-07
11442000,2020-09-08
11541000,2020-09-09
11541000,2020-09-10
11977000,2020-09-12
11786000,2020-09-13
12194000,2020-09-14
12284000,2020-09-15
12153000,2020-09-16
12153000,2020-09-17
12488000,2020-09-19
12257000,2020-09-20
12356000,2020-09-21
12464000,2020-09-22
12469000,2020-09-23
12469000,2020-09-24
12568000,2020-09-26
12649000,2020-09-27
12926000,2020-09-28
13240000,2020-09-29
13515000,2020-09-30
13515000,2020-10-01
13012000,2020-10-03
13383000,2020-10-04
13653000,2020-10-05
13561000,2020-10-06
13561000,2020-10-07
14489000,2020-10-10
14738000,2020-10-11
14755000,2020-10-12
14644000,2020-10-13
14944000,2020-10-14
14769100,2020-10-15
14062000,2020-10-18
12930000,2020-10-19
12875000,2020-10-20
13568000,2020-10-21
13568000,2020-10-22
13155000,2020-10-24
12818000,2020-10-26
12534000,2020-10-27
12418000,2020-10-28
12418000,2020-10-29
12365000,2020-10-31
13152000,2020-11-01
13152000,2020-11-02
12234000,2020-11-04
12073400,2020-11-05
11663000,2020-11-07
12231000,2020-11-08
12229000,2020-11-09
12192000,2020-11-10
12134000,2020-11-11
12134000,2020-11-12
11617000,2020-11-14
11710000,2020-11-15
11603000,2020-11-16
11225000,2020-11-17
11130000,2020-11-18
11130000,2020-11-19
11299000,2020-11-21
11128000,2020-11-22
10634000,2020-11-23
10562000,2020-11-24
10461000,2020-11-25
10461000,2020-11-26
10530000,2020-11-28
10555000,2020-11-29
11079000,2020-11-30
11070000,2020-12-01
11282000,2020-12-02
11128900,2020-12-03
11275000,2020-12-05
11301000,2020-12-06
11442000,2020-12-07
11525000,2020-12-08
11520000,2020-12-09
11520000,2020-12-10
11294000,2020-12-12
11271000,2020-12-13
11379000,2020-12-14
11299000,2020-12-15
11372000,2020-12-16
11372000,2020-12-17
11370000,2020-12-19
11412000,2020-12-20
11421000,2020-12-21
11490000,2020-12-22
11539000,2020-12-23
11539000,2020-12-24
11465000,2020-12-26
11493000,2020-12-27
11437000,2020-12-28
11469000,2020-12-29
11548000,2020-12-30
11479600,2020-12-31
11580000,2021-01-02
11883000,2021-01-03
12065000,2021-01-04
11668000,2021-01-05
11573000,2021-01-06
11573000,2021-01-07
11086000,2021-01-09
11015000,2021-01-10
11061000,2021-01-11
10828000,2021-01-12
10391000,2021-01-13
10391000,2021-01-14
9999000,2021-01-16
9622000,2021-01-18
9923000,2021-01-19
10352000,2021-01-20
10352000,2021-01-21
10546000,2021-01-23
10650000,2021-01-24
10465000,2021-01-25
10557000,2021-01-26
10731000,2021-01-27
10731000,2021-01-28
11077000,2021-01-30
10941000,2021-01-31
10955000,2021-02-01
10883000,2021-02-02
10744000,2021-02-03
10744000,2021-02-04
10876000,2021-02-06
11310000,2021-02-07
11398000,2021-02-08
11398000,2021-02-09
11649000,2021-02-11
11529000,2021-02-13
11345000,2021-02-14
11534000,2021-02-15
11349000,2021-02-16
11409000,2021-02-17
11409000,2021-02-18
10825000,2021-02-20
10721000,2021-02-21
10915000,2021-02-22
11019000,2021-02-23
11019000,2021-02-24
10772000,2021-02-27
10818000,2021-02-28
10650000,2021-03-01
10624000,2021-03-02
10521000,2021-03-03
10521000,2021-03-04
10287000,2021-03-06
10126000,2021-03-07
10211000,2021-03-08
10287000,2021-03-09
10287000,2021-03-10
10442000,2021-03-13
10504000,2021-03-14
10664000,2021-03-15
10768000,2021-03-16
10855000,2021-03-17
10855000,2021-03-18
10832100,2021-03-25
10955000,2021-03-27
11031000,2021-03-28
10846000,2021-03-30
10846000,2021-03-31
10599000,2021-04-03
10592000,2021-04-04
10701000,2021-04-05
10585000,2021-04-06
10511000,2021-04-07
10511000,2021-04-08
10329000,2021-04-10
10391000,2021-04-11
10428000,2021-04-12
10375000,2021-04-13
10454000,2021-04-14
10454000,2021-04-15
10396000,2021-04-17
10190000,2021-04-18
10228000,2021-04-19
10216000,2021-04-20
10117000,2021-04-21
10117000,2021-04-22
10057000,2021-04-24
9936000,2021-04-25
9983000,2021-04-26
9964000,2021-04-27
9874000,2021-04-28
9874000,2021-04-29
9399000,2021-05-01
9394000,2021-05-02
9394000,2021-05-03
9399000,2021-05-05
9399000,2021-05-06
9387000,2021-05-08
9685000,2021-05-09
9703400,2021-05-10
9853000,2021-05-11
9943000,2021-05-12
10287000,2021-05-15
10142000,2021-05-16
10290000,2021-05-17
10156000,2021-05-18
10193000,2021-05-19
10193000,2021-05-20
10292000,2021-05-22
10368000,2021-05-23
10329000,2021-05-24
10442000,2021-05-25
10467000,2021-05-26
10467000,2021-05-27
10800000,2021-05-29
11003000,2021-05-30
10980000,2021-05-31
10964000,2021-06-01
10793000,2021-06-02
10793000,2021-06-03
10747000,2021-06-07
10832000,2021-06-08
10735000,2021-06-09
10735000,2021-06-10
10758000,2021-06-12
10682000,2021-06-13
10717000,2021-06-14
10809000,2021-06-15
10654000,2021-06-16
10654000,2021-06-17
10283000,2021-06-19
10352000,2021-06-20
10440000,2021-06-21
10382000,2021-06-22
10338000,2021-06-23
10338000,2021-06-24
10585000,2021-06-26
10657000,2021-06-27
10641000,2021-06-28
10724000,2021-06-29
10678000,2021-06-30
10678000,2021-07-01
10597000,2021-07-03
10576000,2021-07-04
10673000,2021-07-05
10604000,2021-07-06
10641000,2021-07-07
10635700,2021-07-08
10648000,2021-07-10
10613000,2021-07-11
10539000,2021-07-12
10491000,2021-07-13
10590000,2021-07-14
10590000,2021-07-15
10507000,2021-07-17
10477000,2021-07-18
10560000,2021-07-19
10560000,2021-07-20
10537000,2021-07-22
10606000,2021-07-24
10749000,2021-07-25
10775000,2021-07-26
10957000,2021-07-27
10957000,2021-07-28
10975000,2021-07-31
10938000,2021-08-01
10996000,2021-08-02
10989000,2021-08-03
11008000,2021-08-04
11008000,2021-08-05
10865000,2021-08-07
10848000,2021-08-08
10920000,2021-08-09
11102000,2021-08-10
11070000,2021-08-11
11070000,2021-08-12
11377000,2021-08-14
11488000,2021-08-15
11449000,2021-08-16
11449000,2021-08-17
11548000,2021-08-21
11733000,2021-08-22
11756000,2021-08-23
11719000,2021-08-24
11712000,2021-08-25
11712000,2021-08-26
11823000,2021-08-28
11539000,2021-08-29
11652000,2021-08-30
11543000,2021-08-31
11619000,2021-09-01
11619000,2021-09-02
11691000,2021-09-04
11661000,2021-09-05
11682000,2021-09-06
11806000,2021-09-07
11836000,2021-09-08
11836000,2021-09-09
11573000,2021-09-11
11559000,2021-09-12
11668000,2021-09-13
11546000,2021-09-14
11516000,2021-09-15
11516000,2021-09-16
11336000,2021-09-18
11322000,2021-09-19
11426000,2021-09-20
11426000,2021-09-21
11523000,2021-09-22
11562000,2021-09-23
11419000,2021-09-25
11460000,2021-09-26
11513000,2021-09-28
11573000,2021-09-29
11645000,2021-09-30
11608000,2021-10-02
11691000,2021-10-03
11691000,2021-10-04
11594000,2021-10-06
11414000,2021-10-09
11394900,2021-10-10
11319000,2021-10-11
11414000,2021-10-12
11416000,2021-10-13
11416000,2021-10-14
11412000,2021-10-16
11370000,2021-10-17
11472000,2021-10-18
11426000,2021-10-19
11490000,2021-10-20
11490000,2021-10-21
11629000,2021-10-23
11633000,2021-10-25
11714000,2021-10-26
11716000,2021-10-27
11716000,2021-10-28
11684000,2021-10-30
11716000,2021-10-31
11684000,2021-11-01
11716000,2021-11-02
11684000,2021-11-03
11684000,2021-11-04
12014000,2021-11-06
12037000,2021-11-07
12146000,2021-11-08
12520000,2021-11-09
12638000,2021-11-10
12638000,2021-11-11
12702000,2021-11-13
12608000,2021-11-14
12550000,2021-11-15
12494000,2021-11-16
12404000,2021-11-17
12404000,2021-11-18
12395000,2021-11-20
12520000,2021-11-21
12358000,2021-11-22
12524000,2021-11-23
12504000,2021-11-24
12504000,2021-11-25
12573000,2021-11-27
12695000,2021-11-28
12511000,2021-11-29
12615000,2021-11-30
12589000,2021-12-01
12589000,2021-12-02
13044000,2021-12-04
13194000,2021-12-05
13169000,2021-12-06
13095000,2021-12-07
13067000,2021-12-08
13067000,2021-12-09
12933000,2021-12-11
12868000,2021-12-12
12979000,2021-12-13
12922000,2021-12-14
12991000,2021-12-15
12991000,2021-12-16
12815000,2021-12-18
12862000,2021-12-19
12972000,2021-12-20
13005000,2021-12-21
13019000,2021-12-22
13019000,2021-12-23
12979000,2021-12-25
12935000,2021-12-26
12873000,2021-12-27
12878000,2021-12-28
12975000,2021-12-29
12975000,2021-12-30
12938000,2022-01-01
12808000,2022-01-02
12668000,2022-01-03
12654000,2022-01-04
12654000,2022-01-05
11737000,2022-01-08
11984000,2022-01-09
12254000,2022-01-10
12109000,2022-01-11
12275000,2022-01-12
12275000,2022-01-13
11977000,2022-01-15
11855000,2022-01-16
11917000,2022-01-17
12100000,2022-01-18
12180000,2022-01-19
12180000,2022-01-20
12349000,2022-01-22
12416000,2022-01-23
12397000,2022-01-24
12381000,2022-01-25
12324000,2022-01-26
12324000,2022-01-27
12277000,2022-01-29
12167000,2022-01-30
12169000,2022-01-31
12088000,2022-02-01
12109000,2022-02-02
12109000,2022-02-03
11848000,2022-02-05
11776000,2022-02-06
11555000,2022-02-07
11656000,2022-02-08
11636000,2022-02-09
11636000,2022-02-10
12176000,2022-02-12
12120000,2022-02-13
12095000,2022-02-14
12049000,2022-02-16
11904100,2022-02-17
11730000,2022-02-19
11749000,2022-02-20
11885000,2022-02-21
11908000,2022-02-22
12301000,2022-02-23
12301000,2022-02-24
12021000,2022-02-26
12030000,2022-02-27
12030000,2022-02-28
12000000,2022-03-02
12000000,2022-03-03
11966000,2022-03-05
12086000,2022-03-06
12481000,2022-03-07
12238000,2022-03-08
12178000,2022-03-09
12178000,2022-03-10
12384000,2022-03-12
12301000,2022-03-13
12241000,2022-03-14
12157000,2022-03-15
12291000,2022-03-16
12291000,2022-03-17
12331300,2022-03-19
12451000,2022-03-26
12448000,2022-03-27
12494000,2022-03-28
12571000,2022-03-29
12578000,2022-03-30
12578000,2022-03-31
12758000,2022-04-03
12940000,2022-04-04
12802000,2022-04-05
12878000,2022-04-06
12878000,2022-04-07
13210000,2022-04-09
13182000,2022-04-10
13242000,2022-04-11
13148000,2022-04-12
13069000,2022-04-13
13069000,2022-04-14
13166000,2022-04-16
13136000,2022-04-17
12993000,2022-04-18
13076000,2022-04-19
13076000,2022-04-20
12938400,2022-04-21
12778000,2022-04-24
12862000,2022-04-25
12924000,2022-04-26
12949000,2022-04-27
12949000,2022-04-28
12965000,2022-04-30
12922000,2022-05-01
12922000,2022-05-02
13072000,2022-05-05
13111000,2022-05-07
13104000,2022-05-08
13185000,2022-05-09
13423700,2022-05-10
13441000,2022-05-11
13951000,2022-05-12
13817000,2022-05-14
13746000,2022-05-15
13600000,2022-05-16
13501000,2022-05-17
13561000,2022-05-18
13561000,2022-05-19
13797000,2022-05-21
13783000,2022-05-22
13794000,2022-05-23
13801000,2022-05-24
13889000,2022-05-25
13892500,2022-05-26
14067000,2022-05-28
14217000,2022-05-29
14270000,2022-05-30
14473000,2022-05-31
14304000,2022-06-01
14304000,2022-06-02
14420000,2022-06-06
14429000,2022-06-07
14870000,2022-06-08
14408000,2022-06-09
15082000,2022-06-11
14715000,2022-06-12
14448000,2022-06-13
14274000,2022-06-14
14145000,2022-06-15
14145000,2022-06-16
14270000,2022-06-18
14326000,2022-06-19
14390000,2022-06-20
14434000,2022-06-21
14445000,2022-06-22
14445000,2022-06-23
13935000,2022-06-25
13538000,2022-06-26
13577000,2022-06-27
13843000,2022-06-28
14341000,2022-06-29
14341000,2022-06-30
14235000,2022-07-02
14247000,2022-07-03
13646000,2022-07-04
13720000,2022-07-05
13817000,2022-07-06
